CityId,DistrictId,CityName,DistrictName,WheatAreaDefault,WheatProfitDefault,WheatYieldDefault,BarleyAreaDefault,BarleyProfitDefault,BarleyYieldDefault,OatAreaDefault,OatProfitDefault,OatYieldDefault,CottonAreaDefault,CottonProfitDefault,CottonYieldDefault,SoybeanAreaDefault,SoybeanProfitDefault,SoybeanYieldDefault,TomatoAreaDefault,TomatoProfitDefault,TomatoYieldDefault,CanolaAreaDefault,CanolaProfitDefault,CanolaYieldDefault,PotatoAreaDefault,PotatoProfitDefault,PotatoYieldDefault,SugarbeetAreaDefault,SugarbeetProfitDefault,SugarbeetYieldDefault,OnionAreaDefault,OnionProfitDefault,OnionYieldDefault,BeanAreaDefault,BeanProfitDefault,BeanYieldDefault,LentilAreaDefault,LentilProfitDefault,LentilYieldDefault,ChickpeaAreaDefault,ChickpeaProfitDefault,ChickpeaYieldDefault,PeanutAreaDefault,PeanutProfitDefault,PeanutYieldDefault,RiceAreaDefault,RiceProfitDefault,RiceYieldDefault,CornAreaDefault,CornProfitDefault,CornYieldDefault,SunflowerAreaDefault,SunflowerProfitDefault,SunflowerYieldDefault
35,411,İZMİR,KONAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,412,AKSARAY,ESKİL,217310,-42588414,63454520,82010,-28145832,21732650,0,0,0,0,0,0,0,0,0,0,0,0,1130,344989,392110,7110,11480517,24984540,95700,29845959,655162200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109920,-8117592,103434720,48190,42181671,14071480
42,413,KONYA,TUZLUKÇU,81920,-16054682,23920640,151460,-51981072,40136900,11740,-2097938,3263720,0,0,0,0,0,0,0,0,0,0,0,0,2780,4488866,9768920,19100,5956717,130758600,0,0,0,2780,2391856,753380,0,0,0,6790,42098,835170,0,0,0,0,0,0,5290,-390667,4977890,3640,3186165,1062880
38,415,KAYSERİ,TALAS,50470,-9891111,14737240,40990,-14067768,10862350,2780,-496786,772840,0,0,0,0,0,0,0,0,0,0,0,0,4440,7169268,15602160,0,0,0,60,356616,199740,80,68830,21680,0,0,0,1200,7440,147600,0,0,0,0,0,0,0,0,0,0,0,0
50,416,NEVŞEHİR,MERKEZ,43220,-8470256,12620240,36070,-12379224,9558550,2720,-486064,756160,0,0,0,0,0,0,70,-16048,507080,0,0,0,6340,10237198,22278760,0,0,0,240,1426464,798960,16780,14437176,4547380,0,0,0,1860,11532,228780,0,0,0,0,0,0,30,-2216,28230,0,0,0
3,417,AFYONKARAHİSAR,ŞUHUT,48290,-9463874,14100680,43920,-15073344,11638800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25510,41190997,89642140,3620,1128969,24782520,70,416052,233030,1700,1462646,460700,0,0,0,680,4216,83640,0,0,0,0,0,0,0,0,0,280,245090,81760
68,418,AKSARAY,MERKEZ,394580,-77329788,115217360,626160,-214898112,165932400,2290,-409223,636620,0,0,0,0,0,0,4580,-1049965,33177520,0,0,0,33570,54205479,117964980,53410,16656977,365644860,1000,5943600,3329000,4420,3802880,1197820,0,0,0,55620,344844,6841260,0,0,0,0,0,0,8980,-663173,8450180,14130,12368272,4125960
38,419,KAYSERİ,SARIZ,183120,-35887858,53471040,24030,-8247096,6367950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5220,8428734,18343080,0,0,0,0,0,0,0,0,0,0,0,0,2340,14508,287820,0,0,0,0,0,0,0,0,0,0,0,0
64,420,UŞAK,ULUBEY,18960,-3715781,5536320,96160,-33002112,25482400,1520,-271624,422560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,2258568,1265020,0,0,0,0,0,0,32740,202988,4027020,0,0,0,0,0,0,0,0,0,1180,1032878,344560
72,421,BATMAN,SASON,21290,-4172414,6216680,7490,-2570568,1984850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,422,MANİSA,ALAŞEHİR,76510,-14994430,22340920,53910,-18501912,14286150,0,0,0,140,408094,69160,0,0,0,430,-98577,3114920,0,0,0,0,0,0,0,0,0,0,0,0,80,68830,21680,0,0,0,520,3224,63960,0,0,0,0,0,0,1020,-75327,959820,0,0,0
13,423,BİTLİS,MERKEZ,10690,-2095026,3121480,3570,-1225224,946050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,209911,456820,0,0,0,0,0,0,1610,1385212,436310,0,0,0,30,186,3690,0,0,0,0,0,0,0,0,0,0,0,0
35,424,İZMİR,ÇEŞME,770,-150905,224840,360,-123552,95400,0,0,0,0,0,0,0,0,0,80,-18340,579520,0,0,0,30,48441,105420,0,0,0,290,1723644,965410,10,8604,2710,0,0,0,20,124,2460,0,0,0,0,0,0,0,0,0,0,0,0
3,426,AFYONKARAHİSAR,ÇAY,73530,-14410409,21470760,62210,-21350472,16485650,430,-76841,119540,0,0,0,230,-70044,101660,0,0,0,0,0,0,1900,3067930,6676600,8320,2594758,56958720,30,178308,99870,320,275322,86720,0,0,0,440,2728,54120,0,0,0,0,0,0,210,-15509,197610,110,96285,32120
23,428,ELAZIĞ,ARICAK,9190,-1801056,2683480,1890,-648648,500850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25811,8130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,429,UŞAK,SİVASLI,6580,-1289548,1921360,64980,-22301136,17219700,2260,-403862,628280,0,0,0,0,0,0,370,-84822,2680280,0,0,0,30,48441,105420,660,205834,4518360,230,1367028,765670,1080,929210,292680,0,0,0,11290,69998,1388670,0,0,0,0,0,0,930,-68681,875130,860,752775,251120
44,430,MALATYA,YAZIHAN,31730,-6218445,9265160,30200,-10364640,8003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,64588,140560,9790,3053207,67022340,30,178308,99870,0,0,0,80,11676,12560,1810,11222,222630,0,0,0,0,0,0,560,-41356,526960,0,0,0
65,431,VAN,BAŞKALE,292810,-57384904,85500520,111920,-38410944,29658800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,4836,95940,0,0,0,0,0,0,0,0,0,0,0,0
50,432,NEVŞEHİR,ÜRGÜP,36180,-7090556,10564560,11920,-4090944,3158800,5760,-1029312,1601280,0,0,0,0,0,0,110,-25217,796840,0,0,0,6840,11044548,24035760,410,127867,2806860,90,534924,299610,2430,2090723,658530,0,0,0,6860,42532,843780,0,0,0,0,0,0,0,0,0,0,0,0
35,433,İZMİR,URLA,3610,-707488,1054120,1280,-439296,339200,1130,-201931,314140,0,0,0,0,0,0,130,-29802,941720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,-6647,84690,0,0,0
21,434,DİYARBAKIR,LİCE,24540,-4809349,7165680,11190,-3840408,2965350,0,0,0,0,0,0,0,0,0,1020,-233835,7388880,0,0,0,0,0,0,0,0,0,100,594360,332900,10,8604,2710,30,4379,4710,120,744,14760,0,0,0,0,0,0,20,-1477,18820,0,0,0
35,436,İZMİR,BAYRAKLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,437,AFYONKARAHİSAR,SANDIKLI,44880,-8795582,13104960,152170,-52224744,40325050,3880,-693356,1078640,0,0,0,0,0,0,0,0,0,0,0,0,37140,59969958,130509960,10160,3168599,69555360,5610,33343596,18675690,690,593662,186990,0,0,0,920,5704,113160,0,0,0,0,0,0,170,-12555,159970,300,262596,87600
65,438,VAN,EDREMİT,46180,-9050356,13484560,53040,-18203328,14055600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,64588,140560,1720,536416,11775120,0,0,0,1010,868984,273710,0,0,0,0,0,0,0,0,0,0,0,0,360,-26586,338760,0,0,0
64,439,UŞAK,EŞME,22180,-4346836,6476560,134880,-46290816,35743200,390,-69693,108420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,416052,233030,0,0,0,0,0,0,6740,41788,829020,0,0,0,0,0,0,0,0,0,0,0,0
13,440,BİTLİS,MUTKİ,19170,-3756937,5597640,2610,-895752,691650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8440,-623294,7942040,0,0,0
44,441,MALATYA,DARENDE,121070,-23727299,35352440,50390,-17293848,13353350,900,-160830,250200,0,0,0,0,0,0,0,0,0,0,0,0,1730,2793431,6079220,10310,3215380,70582260,20,118872,66580,180,154868,48780,180,26271,28260,13810,85622,1698630,0,0,0,0,0,0,0,0,0,0,0,0
35,442,İZMİR,KEMALPAŞA,36640,-7180707,10698880,15790,-5419128,4184350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,443,ELAZIĞ,BASKİL,10660,-2089147,3112720,4240,-1455168,1123600,0,0,0,0,0,0,0,0,0,40,-9170,289760,0,0,0,0,0,0,80,24950,547680,0,0,0,20,17208,5420,30,4379,4710,530,3286,65190,0,0,0,0,0,0,0,0,0,0,0,0
35,445,İZMİR,KARŞIYAKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,446,İZMİR,BORNOVA,1010,-197940,294920,1170,-401544,310050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,447,KAYSERİ,İNCESU,105710,-20717046,30867320,19640,-6740448,5204600,670,-119729,186260,0,0,0,0,0,0,0,0,0,0,0,0,2390,3859133,8398460,6000,1871220,41076000,40,237744,133160,340,292529,92140,0,0,0,620,3844,76260,0,0,0,0,0,0,0,0,0,0,0,0
35,448,İZMİR,ÇİĞLİ,5110,-1001458,1492120,1110,-380952,294150,0,0,0,10000,29149600,4940000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,356616,199740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,446413,148920
65,451,VAN,GÜRPINAR,173910,-34082882,50781720,94600,-32466720,25069000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,177617,386540,4780,1490739,32723880,0,0,0,570,490417,154470,0,0,0,510,3162,62730,0,0,0,0,0,0,0,0,0,0,0,0
45,453,MANİSA,AHMETLİ,43290,-8483974,12640680,8920,-3061344,2363800,0,0,0,8290,24165018,4095260,0,0,0,16580,-3800965,120105520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,1612,31980,60,96132,23640,0,0,0,2960,-218596,2785360,0,0,0
3,454,AFYONKARAHİSAR,HOCALAR,9680,-1897086,2826560,8470,-2906904,2244550,320,-57184,88960,0,0,0,0,0,0,0,0,0,0,0,0,60,96882,210840,0,0,0,0,0,0,90,77434,24390,0,0,0,540,3348,66420,0,0,0,0,0,0,0,0,0,0,0,0
45,455,MANİSA,TURGUTLU,42830,-8393823,12506360,6060,-2079792,1605900,0,0,0,8240,24019270,4070560,0,0,0,24330,-5577652,176246520,0,0,0,120,193764,421680,0,0,0,0,0,0,820,705512,222220,0,0,0,270,1674,33210,0,0,0,0,0,0,38470,-2841010,36200270,0,0,0
21,456,DİYARBAKIR,KULP,21920,-4295882,6400640,10110,-3469752,2679150,0,0,0,0,0,0,0,0,0,520,-119210,3766880,0,0,0,0,0,0,0,0,0,430,2555748,1431470,430,369963,116530,10,1460,1570,340,2108,41820,0,0,0,40,33902,31280,10,-739,9410,0,0,0
42,458,KONYA,SARAYÖNÜ,431730,-84610445,126065160,242110,-83092152,64159150,12970,-2317739,3605660,0,0,0,0,0,0,0,0,0,0,0,0,10480,16922056,36826720,13530,4219601,92626380,0,0,0,12480,10737542,3382080,0,0,0,36820,228284,4528860,0,0,0,0,0,0,21360,-1577436,20099760,5390,4717975,1573880
3,459,AFYONKARAHİSAR,SULTANDAĞI,82370,-16142873,24052040,51370,-17630184,13613050,300,-53610,83400,0,0,0,0,0,0,0,0,0,0,0,0,140,226058,491960,0,0,0,10,59436,33290,400,344152,108400,0,0,0,70,434,8610,0,0,0,0,0,0,0,0,0,0,0,0
42,460,KONYA,KADINHANI,303780,-59534804,88703760,233840,-80253888,61967600,11670,-2085429,3244260,0,0,0,0,0,0,0,0,0,0,0,0,9120,14726064,32047680,50400,15718248,345038400,260,1545336,865540,19100,16433258,5176100,0,0,0,36290,224998,4463670,0,0,0,0,0,0,47410,-3501229,44612810,78600,68800152,22951200
3,461,AFYONKARAHİSAR,ÇOBANLAR,14580,-2857388,4257360,29860,-10247952,7912900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2220,3584634,7801080,4590,1431483,31423140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,-64250,818670,240,210077,70080
50,462,NEVŞEHİR,GÜLŞEHİR,82770,-16221265,24168840,165690,-56864808,43907850,2720,-486064,756160,0,0,0,0,0,0,3810,-873442,27599640,0,0,0,14160,22864152,49758240,19220,5994141,131580120,0,0,0,2610,2245592,707310,0,0,0,8570,53134,1054110,0,0,0,0,0,0,0,0,0,130,113792,37960
65,463,VAN,GEVAŞ,35980,-7051360,10506160,25080,-8607456,6646200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,2470491,5376420,27300,8514051,186895800,0,0,0,2380,2047704,644980,0,0,0,1220,7564,150060,0,0,0,0,0,0,0,0,0,0,0,0
45,464,MANİSA,KULA,7810,-1530604,2280520,102370,-35133384,27128050,640,-114368,177920,0,0,0,0,0,0,580,-132965,4201520,0,0,0,160,258352,562240,0,0,0,0,0,0,130,111849,35230,16470,2403797,2585790,3840,23808,472320,0,0,0,0,0,0,120,-8862,112920,0,0,0
49,465,MUŞ,HASKÖY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,466,KAYSERİ,MELİKGAZİ,26540,-5201309,7749680,57730,-19812936,15298450,6860,-1225882,1907080,0,0,0,0,0,0,30,-6877,217320,0,0,0,2140,3455458,7519960,1520,474042,10405920,20,118872,66580,170,146265,46070,0,0,0,2540,15748,312420,0,0,0,0,0,0,0,0,0,0,0,0
23,468,ELAZIĞ,MERKEZ,100280,-19652874,29281760,153630,-52725816,40711950,340,-60758,94520,0,0,0,0,0,0,3830,-878027,27744520,0,0,0,280,452116,983920,13570,4232076,92900220,2710,16107156,9021590,480,412982,130080,3900,569205,612300,3080,19096,378840,0,0,0,0,0,0,0,0,0,0,0,0
13,469,BİTLİS,GÜROYMAK,69820,-13683324,20387440,38610,-13250952,10231650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,1324054,2881480,430,134104,2943780,490,2912364,1631210,2290,1970270,620590,0,0,0,290,1798,35670,0,0,0,0,0,0,0,0,0,0,0,0
23,470,ELAZIĞ,KEBAN,4470,-876031,1305240,10470,-3593304,2774550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,178308,99870,340,292529,92140,10,1460,1570,1540,9548,189420,0,0,0,0,0,0,0,0,0,0,0,0
45,471,MANİSA,SALİHLİ,130360,-25547953,38065120,53270,-18282264,14116550,0,0,0,16540,48213438,8170760,0,0,0,22280,-5107690,161396320,0,0,0,1100,1776170,3865400,0,0,0,20,118872,66580,240,206491,65040,0,0,0,670,4154,82410,0,0,0,0,0,0,24790,-1830742,23327390,0,0,0
23,472,ELAZIĞ,PALU,29120,-5706938,8503040,36830,-12640056,9759950,0,0,0,0,0,0,0,0,0,180,-41265,1303920,0,0,0,0,0,0,0,0,0,270,1604772,898830,880,757134,238480,1160,169302,182120,920,5704,113160,0,0,0,0,0,0,0,0,0,0,0,0
68,473,AKSARAY,AĞAÇÖREN,78730,-15429505,22989160,126180,-43304976,33437700,0,0,0,0,0,0,0,0,0,390,-89407,2825160,0,0,0,270,435969,948780,920,286920,6298320,0,0,0,300,258114,81300,0,0,0,10310,63922,1268130,0,0,0,0,0,0,0,0,0,730,638984,213160
13,474,BİTLİS,TATVAN,50110,-9820558,14632120,13080,-4489056,3466200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5780,9332966,20310920,23010,7176129,157526460,0,0,0,52000,44739760,14092000,0,0,0,210,1302,25830,0,0,0,0,0,0,0,0,0,0,0,0
68,475,AKSARAY,ORTAKÖY,23130,-4533017,6753960,275620,-94592784,73039300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5610,9058467,19713540,13820,4310043,94611720,810,4814316,2696490,4370,3759861,1184270,0,0,0,29200,181040,3591600,0,0,0,0,0,0,0,0,0,240,210077,70080
45,476,MANİSA,GÖLMARMARA,9960,-1951961,2908320,1330,-456456,352450,0,0,0,19570,57045767,9667580,0,0,0,22000,-5043500,159368000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,1054,20910,0,0,0,0,0,0,6600,-487410,6210600,0,0,0
35,477,İZMİR,KARABURUN,470,-92111,137240,470,-161304,124550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,479,AFYONKARAHİSAR,BOLVADİN,16400,-3214072,4788800,103760,-35610432,27496400,30,-5361,8340,0,0,0,0,0,0,0,0,0,0,0,0,7440,12013368,26144160,20260,6318486,138699960,0,0,0,430,369963,116530,0,0,0,780,4836,95940,0,0,0,0,0,0,0,0,0,0,0,0
35,480,İZMİR,MENEMEN,22440,-4397791,6552480,1770,-607464,469050,0,0,0,99160,289047434,48985040,0,0,0,2130,-488303,15429720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3340,-246659,3142940,4560,3991459,1331520
23,481,ELAZIĞ,KOVANCILAR,74810,-14661264,21844520,85630,-29388216,22691950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7680,2395162,52577280,160,950976,532640,0,0,0,2560,373632,401920,1380,8556,169740,0,0,0,0,0,0,0,0,0,0,0,0
64,482,UŞAK,MERKEZ,36420,-7137592,10634640,129300,-44375760,34264500,11340,-2026458,3152520,0,0,0,0,0,0,2100,-481425,15212400,0,0,0,490,791203,1721860,5470,1705929,37447620,1400,8321040,4660600,1680,1445438,455280,0,0,0,30890,191518,3799470,0,0,0,0,0,0,1620,-119637,1524420,710,621477,207320
12,483,BİNGÖL,GENÇ,15860,-3108243,4631120,3620,-1242384,959300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,468263,1019060,0,0,0,0,0,0,470,404379,127370,20,2919,3140,170,1054,20910,0,0,0,0,0,0,0,0,0,0,0,0
38,484,KAYSERİ,BÜNYAN,96340,-18880713,28131280,183980,-63141936,48754700,0,0,0,0,0,0,0,0,0,100,-22925,724400,0,0,0,39100,63134770,137397400,37440,11676413,256314240,0,0,0,930,800153,252030,0,0,0,24630,152706,3029490,0,0,0,0,0,0,0,0,0,0,0,0
3,485,AFYONKARAHİSAR,SİNANPAŞA,51480,-10089050,15032160,50430,-17307576,13363950,430,-76841,119540,0,0,0,0,0,0,0,0,0,0,0,0,2540,4101338,8925560,1870,583197,12802020,20,118872,66580,2340,2013289,634140,0,0,0,1190,7378,146370,0,0,0,0,0,0,0,0,0,2300,2013236,671600
35,486,İZMİR,FOÇA,9080,-1779498,2651360,3590,-1232088,951350,0,0,0,10780,31423269,5325320,0,0,0,3760,-861980,27237440,0,0,0,0,0,0,0,0,0,880,5230368,2929520,120,103246,32520,0,0,0,0,0,0,0,0,0,0,0,0,990,-73112,931590,170,148804,49640
44,487,MALATYA,KULUNCAK,88190,-17283476,25751480,14640,-5024448,3879600,880,-157256,244640,0,0,0,0,0,0,0,0,0,0,0,0,70,113029,245980,0,0,0,70,416052,233030,110,94642,29810,1540,224763,241780,4560,28272,560880,0,0,0,0,0,0,0,0,0,0,0,0
42,488,KONYA,YUNAK,296100,-58029678,86461200,442510,-151869432,117265150,12600,-2251620,3502800,0,0,0,0,0,0,0,0,0,4060,1239518,1408820,7560,12207132,26565840,79870,24909057,546790020,2720,16166592,9054880,15910,13688646,4311610,0,0,0,6630,41106,815490,0,0,0,0,0,0,71300,-5265505,67093300,41770,36562116,12196840
45,489,MANİSA,KÖPRÜBAŞI,24410,-4783872,7127720,12790,-4389528,3389350,0,0,0,0,0,0,0,0,0,110,-25217,796840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,372,7380,0,0,0,0,0,0,0,0,0,0,0,0
68,490,AKSARAY,SARIYAHŞİ,45540,-8924929,13297680,27100,-9300720,7181500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10400,3243448,71198400,0,0,0,0,0,0,0,0,0,10300,63860,1266900,0,0,0,0,0,0,0,0,0,0,0,0
38,491,KAYSERİ,MERKEZ,202960,-39776101,59264320,159140,-54616848,42172100,410,-73267,113980,0,0,0,0,0,0,300,-68775,2173200,0,0,0,4220,6814034,14829080,40890,12752364,279932940,30,178308,99870,3880,3338274,1051480,0,0,0,13000,80600,1599000,0,0,0,0,0,0,0,0,0,0,0,0
64,492,UŞAK,BANAZ,7710,-1511006,2251320,63490,-21789768,16824850,10870,-1942469,3021860,0,0,0,0,0,0,530,-121503,3839320,0,0,0,490,791203,1721860,1160,361769,7941360,420,2496312,1398180,1400,1204532,379400,0,0,0,29670,183954,3649410,0,0,0,0,0,0,440,-32494,414040,240,210077,70080
3,493,AFYONKARAHİSAR,MERKEZ,129480,-25375490,37808160,78720,-27016704,20860800,910,-162617,252980,0,0,0,0,0,0,0,0,0,0,0,0,9930,16033971,34894020,4470,1394059,30601620,130,772668,432770,870,748531,235770,0,0,0,2330,14446,286590,0,0,0,0,0,0,1690,-124807,1590290,6940,6074721,2026480
45,494,MANİSA,MERKEZ,4270,-836835,1246840,210,-72072,55650,0,0,0,2600,7578896,1284400,0,0,0,2580,-591465,18689520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10300,-760655,9692300,0,0,0
42,495,KONYA,CİHANBEYLİ,1065260,-208769655,311055920,0,0,0,3320,-593284,922960,0,0,0,0,0,0,0,0,0,730,222869,253310,8860,14306242,31134040,115710,36086478,792150660,0,0,0,5900,5076242,1598900,220,32109,34540,52260,324012,6427980,0,0,0,0,0,0,127310,-9401844,119798710,92570,81028372,27030440
58,496,SİVAS,GÜRÜN,260640,-51080227,76106880,236510,-81170232,62675150,19260,-3441762,5354280,0,0,0,0,0,0,0,0,0,0,0,0,860,1388642,3022040,0,0,0,10,59436,33290,20,17208,5420,0,0,0,80880,501456,9948240,0,0,0,0,0,0,0,0,0,0,0,0
50,497,NEVŞEHİR,AVANOS,216040,-42339519,63083680,179700,-61673040,47620500,15470,-2764489,4300660,0,0,0,0,0,0,1630,-373677,11807720,0,0,0,320,516704,1124480,6580,2052105,45046680,0,0,0,160,137661,43360,0,0,0,14120,87544,1736760,0,0,0,0,0,0,0,0,0,0,0,0
43,498,KÜTAHYA,DUMLUPINAR,3930,-770201,1147560,30460,-10453872,8071900,920,-164404,255760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770,552010,12117420,0,0,0,30,25811,8130,0,0,0,1870,11594,230010,0,0,0,0,0,0,0,0,0,230,201324,67160
45,499,MANİSA,SELENDİ,13820,-2708444,4035440,4870,-1671384,1290550,1260,-225162,350280,0,0,0,0,0,0,120,-27510,869280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,682,13530,0,0,0,0,0,0,0,0,0,0,0,0
49,500,MUŞ,KORKUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,501,ELAZIĞ,AĞIN,410,-80352,119720,16090,-5522088,4263850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,59436,33290,0,0,0,0,0,0,2730,16926,335790,0,0,0,0,0,0,0,0,0,0,0,0
38,502,KAYSERİ,AKKIŞLA,28230,-5532515,8243160,15620,-5360784,4139300,900,-160830,250200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,255733,5613720,0,0,0,0,0,0,0,0,0,1710,10602,210330,0,0,0,0,0,0,0,0,0,0,0,0
65,503,VAN,SARAY,177220,-34731576,51748240,43260,-14846832,11463900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,868,17220,0,0,0,0,0,0,0,0,0,0,0,0
65,504,VAN,MERKEZ,114230,-22386795,33355160,53020,-18196464,14050300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,226058,491960,290,90442,1985340,0,0,0,0,0,0,0,0,0,110,682,13530,0,0,0,0,0,0,0,0,0,0,0,0
44,505,MALATYA,HEKİMHAN,74700,-14639706,21812400,8190,-2810808,2170350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,178308,99870,40,34415,10840,200,29190,31400,10090,62558,1241070,0,0,0,0,0,0,0,0,0,0,0,0
62,507,TUNCELİ,PERTEK,16140,-3163117,4712880,8660,-2972112,2294900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,6696,132840,0,0,0,0,0,0,0,0,0,0,0,0
3,508,AFYONKARAHİSAR,İSCEHİSAR,25260,-4950455,7375920,2460,-844272,651900,20,-3574,5560,0,0,0,0,0,0,0,0,0,0,0,0,80,129176,281120,0,0,0,0,0,0,160,137661,43360,0,0,0,300,1860,36900,0,0,0,0,0,0,0,0,0,100,87532,29200
6,509,ANKARA,EVREN,34740,-6808345,10144080,46130,-15831816,12224450,0,0,0,0,0,0,0,0,0,20,-4585,144880,0,0,0,0,0,0,0,0,0,280,1664208,932120,220,189284,59620,230,33569,36110,9510,58962,1169730,0,0,0,0,0,0,90,-6647,84690,0,0,0
44,510,MALATYA,ARGUVAN,30840,-6044023,9005280,93130,-31962216,24679450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,377363,8283660,10,59436,33290,0,0,0,0,0,0,2020,12524,248460,0,0,0,0,0,0,0,0,0,0,0,0
38,511,KAYSERİ,PINARBAŞI,391930,-76810441,114443560,319400,-109618080,84641000,2870,-512869,797860,0,0,0,0,0,0,0,0,0,0,0,0,9210,14871387,32363940,14920,4653100,102142320,0,0,0,1280,1101286,346880,0,0,0,8290,51398,1019670,0,0,0,0,0,0,0,0,0,0,0,0
50,512,NEVŞEHİR,HACIBEKTAŞ,173340,-33971173,50615280,184710,-63392472,48948150,6530,-1166911,1815340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28560,8907007,195521760,0,0,0,60,51623,16260,0,0,0,43530,269886,5354190,0,0,0,0,0,0,0,0,0,3370,2949828,984040
